blue,green,red,ndwi,brightness,label,source_file
0.19354665,0.39047554,0.350115,0.054497704,0.31137908,1,GSL_1991_06.tif
0.19803935,0.4299394,0.37673536,0.06595467,0.33490467,1,GSL_1991_06.tif
0.20222221,0.42407933,0.39429817,0.03639045,0.34019992,1,GSL_1991_06.tif
0.19184251,0.41409892,0.37563077,0.048710465,0.32719073,1,GSL_1991_06.tif
0.18703997,0.40228724,0.37750855,0.031775836,0.3222786,1,GSL_1991_06.tif
0.20532063,0.40915447,0.35729474,0.06766224,0.32392326,1,GSL_1991_06.tif
0.200673,0.37646636,0.33940056,0.051777434,0.3055133,1,GSL_1991_06.tif
0.19803935,0.4086051,0.3466908,0.081973456,0.3177784,1,GSL_1991_06.tif
0.19819427,0.36611968,0.35552743,0.014677862,0.3066138,1,GSL_1991_06.tif
0.18967363,0.39551154,0.32493058,0.09796882,0.3033719,1,GSL_1991_06.tif
0.2617673,0.14870924,0.11635503,0.122061275,0.17561053,0,GSL_1994_05.tif
0.24863969,0.15149893,0.10677242,0.17317574,0.16897035,0,GSL_1994_05.tif
0.2885996,0.16356026,0.12082212,0.15028353,0.19099398,0,GSL_1994_05.tif
0.2876619,0.20245187,0.14344573,0.17058796,0.21118651,0,GSL_1994_05.tif
0.29721913,0.18013431,0.1354482,0.14159836,0.20426722,0,GSL_1994_05.tif
0.28095385,0.1805856,0.12784696,0.17098865,0.19646214,0,GSL_1994_05.tif
0.26234436,0.16516022,0.119201,0.16162212,0.1822352,0,GSL_1994_05.tif
0.25873786,0.17636003,0.1245687,0.17210439,0.18655552,0,GSL_1994_05.tif
0.2791506,0.16803196,0.12255131,0.15651451,0.18991129,0,GSL_1994_05.tif
0.2977601,0.19416483,0.1400594,0.16188315,0.21066146,0,GSL_1994_05.tif
0.28888813,0.17968304,0.12449665,0.18142633,0.19768928,0,GSL_1994_05.tif
0.27251464,0.16109876,0.11880472,0.1511017,0.18413937,0,GSL_1994_05.tif
0.2837669,0.14969383,0.11714758,0.12196805,0.1835361,0,GSL_1994_05.tif
0.28802258,0.15871932,0.12593764,0.115161635,0.19089317,0,GSL_1994_05.tif
0.30086166,0.1850573,0.13753764,0.14730394,0.20781887,0,GSL_1994_05.tif
0.2769867,0.16717045,0.11851653,0.1703044,0.18755789,0,GSL_1994_05.tif
0.28614718,0.17192933,0.1239923,0.16199176,0.19402294,0,GSL_1994_05.tif
0.27352446,0.15289377,0.114193544,0.14489673,0.18020391,0,GSL_1994_05.tif
0.28311774,0.15781677,0.11772398,0.14550531,0.1862195,0,GSL_1994_05.tif
0.28946516,0.16602175,0.12420845,0.14406891,0.19323178,0,GSL_1994_05.tif
0.30508128,0.1865342,0.13472772,0.16125882,0.20878106,0,GSL_1994_05.tif
0.281603,0.17373443,0.12781094,0.15229326,0.19438279,0,GSL_1994_05.tif
0.3046485,0.17082167,0.1244246,0.15714647,0.19996493,0,GSL_1994_05.tif
0.27922273,0.15379632,0.12280348,0.11204897,0.18527417,0,GSL_1994_05.tif
0.28463247,0.1850573,0.13126932,0.17003882,0.20031969,0,GSL_1994_05.tif
0.33414528,0.23398969,0.22431894,0.021100907,0.2641513,0,GSL_1996_12.tif
0.31061283,0.20569116,0.20897906,-0.007928924,0.24176101,0,GSL_1996_12.tif
0.3185821,0.2415445,0.2315488,0.021128343,0.2638918,0,GSL_1996_12.tif
0.3458682,0.23904757,0.22661363,0.026701642,0.2705098,0,GSL_1996_12.tif
0.35421282,0.28299993,0.28363523,-0.0011211712,0.30694932,0,GSL_1996_12.tif
0.31318262,0.2431771,0.22843681,0.031254925,0.26159886,0,GSL_1996_12.tif
0.3022393,0.23434182,0.22064114,0.030112445,0.2524074,0,GSL_1996_12.tif
0.32063216,0.24279296,0.22981991,0.027449585,0.264415,0,GSL_1996_12.tif
0.32320195,0.23338147,0.22155273,0.026000924,0.2593787,0,GSL_1996_12.tif
0.2931728,0.2337336,0.24824035,-0.03009857,0.25838223,0,GSL_1996_12.tif
0.30890924,0.21971238,0.24013032,-0.04440192,0.25625065,0,GSL_1996_12.tif
0.31384674,0.23034033,0.25993386,-0.060361054,0.2680403,0,GSL_1996_12.tif
0.31410658,0.24922736,0.24154486,0.015653875,0.26829293,0,GSL_1996_12.tif
0.29854342,0.23210098,0.2528926,-0.04286983,0.261179,0,GSL_1996_12.tif
0.2936348,0.20828412,0.24409103,-0.07915295,0.24866998,0,GSL_1996_12.tif
0.28881282,0.19006935,0.22170989,-0.07683843,0.23353069,0,GSL_1996_12.tif
0.32375056,0.22451416,0.25100654,-0.055712257,0.26642373,0,GSL_1996_12.tif
0.31895745,0.25943917,0.28068042,-0.03932686,0.286359,0,GSL_1996_12.tif
0.29969838,0.20588323,0.23582384,-0.06778369,0.24713516,0,GSL_1996_12.tif
0.30792752,0.22150505,0.24871185,-0.05786,0.25938147,0,GSL_1996_12.tif
0.3234907,0.22537848,0.21894369,0.014482248,0.2559376,0,GSL_1996_12.tif
0.30737892,0.21257372,0.22196136,-0.021603826,0.24730468,0,GSL_1996_12.tif
0.31303826,0.22108889,0.24814604,-0.057662155,0.2607577,0,GSL_1996_12.tif
0.30775428,0.21878403,0.2382757,-0.042645693,0.254938,0,GSL_1996_12.tif
0.3074944,0.22128096,0.22642502,-0.011489791,0.25173345,0,GSL_1996_12.tif
0.5729074,0.5348745,0.4939641,0.039763626,0.53391534,0,GSL_2001_01.tif
0.44499382,0.38299412,0.37373796,0.012231729,0.4005753,0,GSL_2001_01.tif
0.46764734,0.46043062,0.44333673,0.018914025,0.4571382,0,GSL_2001_01.tif
0.42285895,0.38092944,0.36446407,0.022089465,0.3894175,0,GSL_2001_01.tif
0.5383255,0.48678407,0.43279213,0.05871388,0.48596725,0,GSL_2001_01.tif
0.28312072,0.24737583,0.21882392,0.0612438,0.2497735,0,GSL_2001_01.tif
0.29374218,0.2373077,0.24588762,-0.017756602,0.25897917,0,GSL_2001_01.tif
0.39916816,0.357151,0.35026345,0.009736224,0.36886087,0,GSL_2001_01.tif
0.45169446,0.40248084,0.35543543,0.062071957,0.40320358,0,GSL_2001_01.tif
0.27494723,0.2843774,0.3195437,-0.058229852,0.29295608,0,GSL_2001_01.tif
0.34552163,0.30667114,0.3233781,-0.026516844,0.32519028,0,GSL_2001_01.tif
0.3851653,0.40062496,0.4076679,-0.008713346,0.3978194,0,GSL_2001_01.tif
0.474265,0.45866755,0.49260423,-0.035675023,0.47517893,0,GSL_2001_01.tif
0.38771695,0.41384807,0.430652,-0.019898044,0.41073903,0,GSL_2001_01.tif
0.24187972,0.26268682,0.3194991,-0.09758427,0.27468854,0,GSL_2001_01.tif
0.26855776,0.29363358,0.39872843,-0.15179154,0.32030657,0,GSL_2001_01.tif
0.24559306,0.26670015,0.36497682,-0.15558034,0.29242334,0,GSL_2001_01.tif
0.24453507,0.2825911,0.39324436,-0.16372783,0.3067902,0,GSL_2001_01.tif
0.28052762,0.2983893,0.3738717,-0.11228126,0.3175962,0,GSL_2001_01.tif
0.42904094,0.4439597,0.447773,-0.004276273,0.44025788,0,GSL_2001_01.tif
0.24488774,0.26528504,0.35889083,-0.14996676,0.28968787,0,GSL_2001_01.tif
0.24781278,0.2674657,0.35302776,-0.13789333,0.28943542,0,GSL_2001_01.tif
0.24733564,0.26057577,0.34016472,-0.13248453,0.28269204,0,GSL_2001_01.tif
0.27453232,0.2705743,0.3456265,-0.12179808,0.29691103,0,GSL_2001_01.tif
0.33904922,0.3281761,0.37982395,-0.07294882,0.34901643,0,GSL_2001_01.tif
0.10093228,0.13846388,0.079372875,0.27126154,0.10625634,1,GSL_2009_02.tif
0.10272441,0.14530055,0.08198998,0.27854344,0.110004984,1,GSL_2009_02.tif
0.10241,0.1487189,0.0813761,0.2926726,0.11083499,1,GSL_2009_02.tif
0.11316282,0.15541746,0.08047141,0.31771627,0.11635056,1,GSL_2009_02.tif
0.11316282,0.15541746,0.080891445,0.31537405,0.11649057,1,GSL_2009_02.tif
0.08565196,0.132594,0.07207082,0.2957171,0.09677226,1,GSL_2009_02.tif
0.08849736,0.13000436,0.07358939,0.2770944,0.09736371,1,GSL_2009_02.tif
0.08903186,0.13091937,0.07392865,0.2782084,0.09795996,1,GSL_2009_02.tif
0.09003797,0.12772547,0.07100459,0.28541526,0.09625601,1,GSL_2009_02.tif
0.09003797,0.124324396,0.07210313,0.2658538,0.095488496,1,GSL_2009_02.tif
0.07357862,0.10614506,0.06460722,0.24326234,0.08144364,1,GSL_2009_02.tif
0.07659695,0.09469882,0.062910944,0.20168594,0.078068905,1,GSL_2009_02.tif
0.07788603,0.10262314,0.063056335,0.23881394,0.08118851,1,GSL_2009_02.tif
0.08414279,0.10179445,0.07032608,0.18282644,0.08542111,1,GSL_2009_02.tif
0.08994365,0.1049193,0.069954515,0.1999418,0.08827249,1,GSL_2009_02.tif
0.08643798,0.09841064,0.06638426,0.19433966,0.083744295,1,GSL_2009_02.tif
0.09690783,0.101811714,0.07328244,0.16293581,0.09066733,1,GSL_2009_02.tif
0.10080651,0.09228181,0.076190345,0.09551353,0.08975956,1,GSL_2009_02.tif
0.102221355,0.082855485,0.076804236,0.037900683,0.087293684,1,GSL_2009_02.tif
0.11756456,0.08929508,0.09081061,-0.008414624,0.09922341,1,GSL_2009_02.tif
0.1715173,0.13532178,0.12208667,0.051416583,0.14297526,1,GSL_2009_02.tif
0.1528099,0.124255344,0.1213597,0.011789319,0.13280831,1,GSL_2009_02.tif
0.14960292,0.122149095,0.11906569,0.012782779,0.13027257,1,GSL_2009_02.tif
0.14623874,0.117660366,0.11349221,0.018031964,0.12579711,1,GSL_2009_02.tif
0.13965185,0.10914905,0.102894545,0.029496197,0.117231816,1,GSL_2009_02.tif
0.34690055,0.30244815,0.27084988,0.055116557,0.30673286,0,GSL_2011_02.tif
0.35185465,0.3094309,0.27448627,0.05984507,0.31192395,0,GSL_2011_02.tif
0.34586483,0.29960477,0.26610032,0.05922591,0.30385664,0,GSL_2011_02.tif
0.3663545,0.31817383,0.2785679,0.06637017,0.32103208,0,GSL_2011_02.tif
0.35791352,0.31357023,0.27749184,0.061039835,0.3163252,0,GSL_2011_02.tif
0.35356358,0.31008855,0.27689815,0.056543604,0.31351674,0,GSL_2011_02.tif
0.3602611,0.31078488,0.27667552,0.05806229,0.31590715,0,GSL_2011_02.tif
0.3646456,0.32335767,0.28454196,0.06385206,0.32418177,0,GSL_2011_02.tif
0.35525522,0.31039804,0.27864212,0.053911213,0.31476513,0,GSL_2011_02.tif
0.35736114,0.31616217,0.2852841,0.051339608,0.31960246,0,GSL_2011_02.tif
0.354185,0.3117907,0.2858036,0.04348615,0.31725976,0,GSL_2011_02.tif
0.3582415,0.3155819,0.28597054,0.0492248,0.3199313,0,GSL_2011_02.tif
0.360123,0.3154465,0.28142506,0.056999497,0.3189982,0,GSL_2011_02.tif
0.36885744,0.3235511,0.28201878,0.06858373,0.3248091,0,GSL_2011_02.tif
0.35787898,0.31809643,0.28947705,0.04710431,0.3218175,0,GSL_2011_02.tif
0.34419045,0.29811537,0.26580346,0.057298776,0.3027031,0,GSL_2011_02.tif
0.34496725,0.29666469,0.25882754,0.068114504,0.30015317,0,GSL_2011_02.tif
0.34752196,0.30304778,0.26762167,0.062078055,0.3060638,0,GSL_2011_02.tif
0.34526068,0.2987924,0.26522833,0.05950845,0.30309382,0,GSL_2011_02.tif
0.3399441,0.29353115,0.25812253,0.06418619,0.29719925,0,GSL_2011_02.tif
0.35249335,0.30548498,0.2697367,0.062146842,0.30923834,0,GSL_2011_02.tif
0.3499041,0.30304778,0.26691663,0.06339182,0.30662283,0,GSL_2011_02.tif
0.35528973,0.3126418,0.2754139,0.063306645,0.31444848,0,GSL_2011_02.tif
0.35163027,0.30649078,0.2753397,0.0535397,0.3111536,0,GSL_2011_02.tif
0.34208453,0.29103595,0.25910583,0.05803969,0.2974088,0,GSL_2011_02.tif
0.018250132,0.017765848,0.034673817,-0.32242095,0.023563266,1,GSL_1991_10.tif
0.014765492,0.009404387,0.029318359,-0.5142574,0.017829413,1,GSL_1991_10.tif
0.014107282,0.014289735,0.035414465,-0.4250004,0.021270493,1,GSL_1991_10.tif
0.013487791,0.014289735,0.035414465,-0.4250004,0.021063998,1,GSL_1991_10.tif
0.012558552,0.007196585,0.030059008,-0.61364776,0.016604716,1,GSL_1991_10.tif
0.013410354,0.008699769,0.03381922,-0.5907681,0.018643113,1,GSL_1991_10.tif
0.014920365,0.009404387,0.034047116,-0.56711876,0.01945729,1,GSL_1991_10.tif
0.017243458,0.009404387,0.034047116,-0.56711876,0.020231655,1,GSL_1991_10.tif
0.016043194,0.005129707,0.03205306,-0.7240621,0.017741987,1,GSL_1991_10.tif
0.014455746,0.011424291,0.028634684,-0.42961574,0.018171573,1,GSL_1991_10.tif
0.018869624,0.010155979,0.03376225,-0.5374928,0.020929284,1,GSL_1991_10.tif
0.018250132,0.006398019,0.031369384,-0.66117084,0.018672511,1,GSL_1991_10.tif
0.018250132,0.006398019,0.031369384,-0.66117084,0.018672511,1,GSL_1991_10.tif
0.011280851,0.008793718,0.031369384,-0.5620856,0.017147986,1,GSL_1991_10.tif
0.012558552,0.006116172,0.028919548,-0.65084225,0.015864758,1,GSL_1991_10.tif
0.015539857,0.006585917,0.03416106,-0.67672426,0.018762277,1,GSL_1991_10.tif
0.012558552,0.0030158546,0.028292846,-0.8073214,0.014622417,1,GSL_1991_10.tif
0.011513161,0.0030158546,0.028292846,-0.8073214,0.014273954,1,GSL_1991_10.tif
0.014649337,0.006679866,0.025615117,-0.58630365,0.015648106,1,GSL_1991_10.tif
0.013023172,0.008417922,0.030628737,-0.56881297,0.01735661,1,GSL_1991_10.tif
0.018133977,0.008887667,0.030400846,-0.54755527,0.01914083,1,GSL_1991_10.tif
0.021928364,0.008887667,0.030400846,-0.54755527,0.020405626,1,GSL_1991_10.tif
0.01941168,0.009310438,0.03763641,-0.60334975,0.022119509,1,GSL_1991_10.tif
0.0215799,0.010249928,0.032508846,-0.52055746,0.021446226,1,GSL_1991_10.tif
0.014997802,0.01006203,0.026526684,-0.44998044,0.017195506,1,GSL_1991_10.tif
0.2821841,0.16778517,0.16821167,-0.0012693565,0.2060603,0,GSL_2003_01.tif
0.2623794,0.14179824,0.15002953,-0.028205862,0.18473573,0,GSL_2003_01.tif
0.28449145,0.14721376,0.14625664,0.0032613622,0.19265394,0,GSL_2003_01.tif
0.2805177,0.15010954,0.1504309,-0.001069265,0.19368605,0,GSL_2003_01.tif
0.27340338,0.14853002,0.15023021,-0.0056908075,0.1907212,0,GSL_2003_01.tif
0.28420302,0.15879694,0.16496055,-0.019037684,0.20265348,0,GSL_2003_01.tif
0.25122726,0.12893641,0.15147448,-0.08037486,0.17721272,0,GSL_2003_01.tif
0.20972712,0.09196804,0.13036232,-0.17268945,0.14401917,0,GSL_2003_01.tif
0.21523912,0.10012891,0.13598153,-0.15184617,0.15044986,0,GSL_2003_01.tif
0.28702313,0.15894736,0.17005797,-0.03377018,0.20534281,0,GSL_2003_01.tif
0.2423504,0.13202025,0.15275885,-0.07282321,0.17570984,0,GSL_2003_01.tif
0.2551369,0.13502887,0.15291941,-0.06213088,0.18102841,0,GSL_2003_01.tif
0.20940666,0.10437858,0.13220863,-0.11763075,0.14866462,0,GSL_2003_01.tif
0.20331785,0.087455116,0.12550573,-0.17867339,0.13875957,0,GSL_2003_01.tif
0.2621551,0.14375386,0.16207068,-0.059893038,0.18932652,0,GSL_2003_01.tif
0.27365977,0.15969951,0.17298798,-0.03994267,0.20211576,0,GSL_2003_01.tif
0.28981116,0.15270448,0.16564289,-0.0406423,0.20271951,0,GSL_2003_01.tif
0.30631506,0.16387397,0.1630741,0.0024464498,0.2110877,0,GSL_2003_01.tif
0.27942812,0.1527797,0.16146863,-0.027649784,0.19789214,0,GSL_2003_01.tif
0.2729227,0.15413357,0.16146863,-0.023241375,0.19617496,0,GSL_2003_01.tif
0.24981721,0.14774026,0.16355576,-0.050805163,0.18703775,0,GSL_2003_01.tif
0.2449782,0.13401346,0.15175542,-0.06208479,0.17691569,0,GSL_2003_01.tif
0.27035898,0.14540859,0.15881957,-0.04408185,0.19152904,0,GSL_2003_01.tif
0.27221766,0.14341538,0.1580971,-0.048693433,0.19124337,0,GSL_2003_01.tif
0.26728252,0.1435658,0.15785627,-0.047409996,0.1895682,0,GSL_2003_01.tif
0.72307235,0.6842095,0.5458203,0.11250875,0.65103406,0,GSL_1998_03.tif
0.7406725,0.7042995,0.56281185,0.1116615,0.6692613,0,GSL_1998_03.tif
0.7540298,0.7171498,0.5730244,0.111709945,0.6814013,0,GSL_1998_03.tif
0.6899148,0.64859957,0.5083596,0.12121417,0.61562467,0,GSL_1998_03.tif
0.68940413,0.64588475,0.511441,0.11616751,0.6155766,0,GSL_1998_03.tif
0.7254688,0.6921279,0.5523792,0.11229232,0.65665865,0,GSL_1998_03.tif
0.75630844,0.7178738,0.57003105,0.11479315,0.6814044,0,GSL_1998_03.tif
0.70256495,0.6576491,0.5149185,0.12172473,0.62504417,0,GSL_1998_03.tif
0.68952197,0.6420387,0.50430983,0.12014563,0.61195683,0,GSL_1998_03.tif
0.7170223,0.679187,0.5386011,0.11544356,0.6449368,0,GSL_1998_03.tif
0.740044,0.7026706,0.5590262,0.11385008,0.667247,0,GSL_1998_03.tif
0.7649514,0.72438943,0.5748732,0.11507767,0.6880713,0,GSL_1998_03.tif
0.6985185,0.6536221,0.5179999,0.11575584,0.6233802,0,GSL_1998_03.tif
0.68154687,0.635523,0.50241697,0.11697097,0.6064956,0,GSL_1998_03.tif
0.7083793,0.6688253,0.52706796,0.11853671,0.6347575,0,GSL_1998_03.tif
0.7468012,0.70918626,0.55946636,0.11801479,0.67181796,0,GSL_1998_03.tif
0.7482155,0.7075573,0.5606109,0.11587289,0.6721279,0,GSL_1998_03.tif
0.6988721,0.6561107,0.5121013,0.12327326,0.62236136,0,GSL_1998_03.tif
0.7541084,0.71479696,0.5647487,0.11726674,0.67788476,0,GSL_1998_03.tif
0.6872827,0.6423554,0.50686294,0.11789956,0.612167,0,GSL_1998_03.tif
0.7407118,0.7041185,0.5628559,0.11149592,0.66922873,0,GSL_1998_03.tif
0.73902255,0.69307804,0.5515428,0.11371746,0.6612144,0,GSL_1998_03.tif
0.7459369,0.70511395,0.56210756,0.11285026,0.67105275,0,GSL_1998_03.tif
0.77108,0.7337557,0.58055174,0.11656622,0.69512916,0,GSL_1998_03.tif
0.753087,0.7196837,0.5598185,0.12494319,0.67752975,0,GSL_1998_03.tif
0.23091224,0.10242295,0.07196562,0.17465112,0.13510026,0,GSL_2005_12.tif
0.23177905,0.10214092,0.0773355,0.13820915,0.13708515,0,GSL_2005_12.tif
0.23016497,0.10044873,0.069971085,0.17883757,0.13352826,0,GSL_2005_12.tif
0.22609988,0.09226981,0.07096835,0.13049231,0.12977935,0,GSL_2005_12.tif
0.23022476,0.1010833,0.08539033,0.084156066,0.13889946,0,GSL_2005_12.tif
0.2291487,0.12004994,0.1045685,0.06892299,0.15125571,0,GSL_2005_12.tif
0.23285511,0.11384524,0.117916495,-0.017566493,0.15487228,0,GSL_2005_12.tif
0.23004541,0.097522646,0.08934103,0.043783646,0.1389697,0,GSL_2005_12.tif
0.23022476,0.09896806,0.07771906,0.120262735,0.1356373,0,GSL_2005_12.tif
0.24200158,0.109509,0.07649166,0.17751098,0.14266741,0,GSL_2005_12.tif
0.22621943,0.13231832,0.11408086,0.0740156,0.15753953,0,GSL_2005_12.tif
0.25712612,0.14938125,0.13885905,0.036504835,0.1817888,0,GSL_2005_12.tif
0.2194642,0.13016783,0.1290782,0.004203066,0.15957008,0,GSL_2005_12.tif
0.24857746,0.1596754,0.15136321,0.026723912,0.1865387,0,GSL_2005_12.tif
0.24170268,0.10446768,0.11293017,-0.038926095,0.15303351,0,GSL_2005_12.tif
0.24528952,0.098192476,0.06414092,0.20976178,0.13587432,0,GSL_2005_12.tif
0.23572458,0.09360946,0.062146395,0.20200117,0.13049348,0,GSL_2005_12.tif
0.2341105,0.09431454,0.07142863,0.13807973,0.13328455,0,GSL_2005_12.tif
0.20685044,0.0771811,0.078256056,-0.0069156433,0.12076253,0,GSL_2005_12.tif
0.22311082,0.09283387,0.077105366,0.092553146,0.13101669,0,GSL_2005_12.tif
0.24857746,0.11222356,0.075801246,0.19370912,0.14553408,0,GSL_2005_12.tif
0.24833834,0.10474972,0.07518755,0.1642906,0.14275853,0,GSL_2005_12.tif
0.25150672,0.11285813,0.077028655,0.18868764,0.14713116,0,GSL_2005_12.tif
0.23745823,0.0974874,0.072272465,0.14853206,0.13573937,0,GSL_2005_12.tif
0.24684383,0.11053137,0.07779578,0.17382206,0.145057,0,GSL_2005_12.tif
1.0,1.0,1.0,0.0,1.0,0,GSL_2013_10.tif
1.0,0.9846473,1.0,-0.007735742,0.9948824,0,GSL_2013_10.tif
1.0,0.9275084,0.98886675,-0.032017898,0.97212505,0,GSL_2013_10.tif
1.0,1.0,1.0,0.0,1.0,0,GSL_2013_10.tif
1.0,1.0,1.0,0.0,1.0,0,GSL_2013_10.tif
1.0,1.0,1.0,0.0,1.0,0,GSL_2013_10.tif
0.78613234,0.76303595,0.8380334,-0.046842057,0.7957339,0,GSL_2013_10.tif
1.0,0.9384357,0.903578,0.018923678,0.94733787,0,GSL_2013_10.tif
1.0,1.0,1.0,0.0,1.0,0,GSL_2013_10.tif
1.0,1.0,1.0,0.0,1.0,0,GSL_2013_10.tif
0.5709105,0.5619044,0.662685,-0.08229741,0.59849995,0,GSL_2013_10.tif
1.0,1.0,1.0,0.0,1.0,0,GSL_2013_10.tif
1.0,1.0,1.0,0.0,1.0,0,GSL_2013_10.tif
1.0,1.0,1.0,0.0,1.0,0,GSL_2013_10.tif
1.0,1.0,1.0,0.0,1.0,0,GSL_2013_10.tif
0.6180977,0.6008899,0.66239136,-0.04868385,0.6271264,0,GSL_2013_10.tif
1.0,1.0,1.0,0.0,1.0,0,GSL_2013_10.tif
1.0,1.0,1.0,0.0,1.0,0,GSL_2013_10.tif
1.0,1.0,1.0,0.0,1.0,0,GSL_2013_10.tif
1.0,1.0,1.0,0.0,1.0,0,GSL_2013_10.tif
0.6945446,0.66278744,0.7190181,-0.04069359,0.69211674,0,GSL_2013_10.tif
1.0,0.97847867,0.96780145,0.0054859594,0.98209333,0,GSL_2013_10.tif
1.0,1.0,1.0,0.0,1.0,0,GSL_2013_10.tif
1.0,1.0,1.0,0.0,1.0,0,GSL_2013_10.tif
1.0,1.0,1.0,0.0,1.0,0,GSL_2013_10.tif
0.24312347,0.1780409,0.18474872,-0.018489499,0.20197104,0,GSL_1999_01.tif
0.24613865,0.18204316,0.18860982,-0.017716412,0.2055972,0,GSL_1999_01.tif
0.26510912,0.19649203,0.19699775,-0.0012852032,0.21953297,0,GSL_1999_01.tif
0.24626428,0.18584193,0.19699775,-0.029139573,0.20970131,0,GSL_1999_01.tif
0.23847507,0.15646936,0.17136799,-0.04544504,0.18877082,0,GSL_1999_01.tif
0.25417912,0.18930152,0.1977966,-0.021945482,0.21375908,0,GSL_1999_01.tif
0.2580109,0.18285719,0.18934211,-0.017423214,0.21007006,0,GSL_1999_01.tif
0.26755896,0.19167574,0.20199056,-0.026201876,0.22040842,0,GSL_1999_01.tif
0.25147802,0.17966895,0.18634643,-0.01824366,0.20583113,0,GSL_1999_01.tif
0.2657373,0.19086173,0.19433492,-0.00901665,0.216978,0,GSL_1999_01.tif
0.24726933,0.17885493,0.18534786,-0.01782773,0.20382404,0,GSL_1999_01.tif
0.2634131,0.18923369,0.1968646,-0.019764123,0.2165038,0,GSL_1999_01.tif
0.26818714,0.20130832,0.20219028,-0.0021857643,0.22389524,0,GSL_1999_01.tif
0.2451964,0.18299286,0.1957329,-0.033639148,0.20797406,0,GSL_1999_01.tif
0.24412853,0.17885493,0.18694556,-0.022117542,0.20330967,0,GSL_1999_01.tif
0.2467668,0.17878708,0.1886764,-0.026912315,0.20474343,0,GSL_1999_01.tif
0.25311124,0.18041512,0.18794413,-0.020439243,0.20715684,0,GSL_1999_01.tif
0.2521062,0.18604544,0.1886764,-0.0070210933,0.20894267,0,GSL_1999_01.tif
0.23910323,0.1855706,0.1914058,-0.015478926,0.20535988,0,GSL_1999_01.tif
0.23112558,0.16515225,0.17496282,-0.02884476,0.19041355,0,GSL_1999_01.tif
0.25273433,0.18204316,0.1912061,-0.024549032,0.2086612,0,GSL_1999_01.tif
0.25216898,0.1844174,0.18781099,-0.009116933,0.20813246,0,GSL_1999_01.tif
0.23910323,0.18197533,0.18015534,0.0050257905,0.2004113,0,GSL_1999_01.tif
0.24620146,0.17878708,0.18747813,-0.023728758,0.20415556,0,GSL_1999_01.tif
0.23426639,0.16834049,0.18055476,-0.035008322,0.19438721,0,GSL_1999_01.tif
0.2921874,0.22038524,0.21834698,0.0046457737,0.24363987,0,GSL_1987_01.tif
0.3017218,0.19873692,0.1826126,0.042282157,0.22769044,0,GSL_1987_01.tif
0.29705057,0.19873692,0.18911529,0.024807414,0.22830093,0,GSL_1987_01.tif
0.3580964,0.252498,0.21998785,0.068806455,0.27686074,0,GSL_1987_01.tif
0.32405406,0.21992742,0.19093846,0.0705556,0.2449733,0,GSL_1987_01.tif
0.29001176,0.19428952,0.16699399,0.07555134,0.21709843,0,GSL_1987_01.tif
0.2813732,0.20651984,0.19634724,0.025250463,0.2280801,0,GSL_1987_01.tif
0.3227103,0.22051604,0.1998113,0.049258504,0.24767922,0,GSL_1987_01.tif
0.34075528,0.20547341,0.18346341,0.056590017,0.2432307,0,GSL_1987_01.tif
0.39860162,0.25975773,0.22892144,0.06310116,0.29576027,0,GSL_1987_01.tif
0.28348485,0.1864412,0.18771751,-0.0034111482,0.21921451,0,GSL_1987_01.tif
0.26831937,0.17218338,0.1720989,0.0002453639,0.20420055,0,GSL_1987_01.tif
0.28022137,0.17519191,0.15690571,0.05506255,0.20410633,0,GSL_1987_01.tif
0.31080827,0.1891227,0.15599412,0.09599211,0.2186417,0,GSL_1987_01.tif
0.32942918,0.20429616,0.1660824,0.10317459,0.23326926,0,GSL_1987_01.tif
0.31963882,0.22339377,0.1942202,0.06985757,0.24575095,0,GSL_1987_01.tif
0.3058811,0.19101939,0.18066786,0.027850017,0.22585611,0,GSL_1987_01.tif
0.34894592,0.2170497,0.18230873,0.08699173,0.24943478,0,GSL_1987_01.tif
0.33205274,0.22084306,0.17027572,0.12928864,0.24105716,0,GSL_1987_01.tif
0.3515055,0.23163453,0.17738613,0.13262963,0.25350872,0,GSL_1987_01.tif
0.30568913,0.21665728,0.17884468,0.09560637,0.23373036,0,GSL_1987_01.tif
0.31330386,0.21050942,0.18954068,0.05241514,0.23778467,0,GSL_1987_01.tif
0.30370545,0.2100516,0.19306551,0.042136747,0.23560752,0,GSL_1987_01.tif
0.30581713,0.20697767,0.17392209,0.08678264,0.22890563,0,GSL_1987_01.tif
0.28361282,0.18859948,0.16991109,0.052127734,0.21404111,0,GSL_1987_01.tif
0.6889229,0.62653106,0.5728819,0.0447295,0.62944525,0,GSL_2009_11.tif
0.65668505,0.57566756,0.49583164,0.07450855,0.5760614,0,GSL_2009_11.tif
0.6998995,0.6150643,0.53802305,0.06681298,0.61766225,0,GSL_2009_11.tif
0.6866584,0.60949266,0.52284825,0.07651789,0.6063331,0,GSL_2009_11.tif
0.71493334,0.6230443,0.5446105,0.067172036,0.6275294,0,GSL_2009_11.tif
0.7752888,0.72311777,0.66020554,0.045479015,0.71953744,0,GSL_2009_11.tif
0.71537364,0.6405859,0.5811555,0.048643988,0.64570504,0,GSL_2009_11.tif
0.71537364,0.6405859,0.5811555,0.048643988,0.64570504,0,GSL_2009_11.tif
0.72128654,0.62919104,0.54641426,0.070411995,0.6322973,0,GSL_2009_11.tif
